name,platform,system_type,agent_type,asset_owner,visible_name,auth_scan_status,last_discovered_time,logged_user_time,logged_in_user,asset_logon_user,asset_logon_time,auto_update,cred_id,snmp_cred_id,os_name,os_model,os_full_name,os_version,os_build,os_patches,os_install_date,os_autoupdate,os_vendor,snmp_info,codename,ip,ip_extra,asset_type,is_firewall,domain,kernel,unique_id,host_name,architecture,cpu_core,discovered,icon,status,hardware_model,importance,serial_number,mac,manufacturer,physical_memory,uptime,asset_category,last_reset_time,is_deprecated,deprecated_time,discovered_protocols,custom_profile_id,tags,manual_tags,agent_id,company_id,tenantid,id,created,updated,discoverysettings_id,last_ping_time,scan_status,ad_check,configuration_id,install_required_patches,full_os_build,finger_print,is_allowed,is_oval,problem_name,asset_id,company_id__1,tenantid__1,product,fix,url,problem_id,is_suppressed,suppressed_till,evidence,is_confirmed,id__1,created__1,updated__1
localhost.localdomain,rhel,,LIGHTWEIGHT,,,True,2025-01-22 07:24:37.934234,1737612678,runlevel,,,,,,Red Hat Enterprise Linux,,,Red Hat Enterprise Linux release 8.10 (Ootpa),Red Hat Enterprise Linux release 8.10 (Ootpa),[],,,,{},,10.0.1.80,,discovered,False,,4.18.0-553.27.1.el8_10.x86_64,"[""localhost"", ""vmware-56 4d 3b 0e e1 8d 53 34-ee e7 f2 2d b4 f1 17 41"", ""564d3b0e-e18d-5334-eee7-f22db4f11741"", ""00:0c:29:f1:17:41"", ""52:54:00:e6:ae:e6""]",localhost,x86_64,4,2025-01-22 07:24:35.353746,opensuse.svg,True,VMware Virtual Platform,25,VMware-56 4d 3b 0e e1 8d 53 34-ee e7 f2 2d b4 f1 17 41,00:0c:29:f1:17:41,"VMware, Inc.",35501756416,4948,,2025-01-22 07:24:35.706633,False,,"[{""status"": true, ""protocol"": ""LIGHTWEIGHT"", ""credential_id"": """"}]",,"{'Asset Type': ['Server'], 'Scan Status': ['Scanned'], 'Windows11Compatible': []}",{},3758,8959,241996091870937089,39375,2025-01-22 07:24:35.353746,2025-01-22 07:24:37.934234,,2025-01-22 07:24:37.934234,True,,,[],,{},True,True,CVE-2024-27838,39375,8959,241996091870937089,RHSA-2024:9636: webkit2gtk3 security update (Important),RHSA-2024:9636,https://access.redhat.com/errata/RHSA-2024:9636,31551869,False,,,True,145762,2025-01-22 07:24:37.932971,2025-01-22 07:24:37.932971
localhost.localdomain,rhel,,LIGHTWEIGHT,,,True,2025-01-22 07:24:37.934234,1737612678,runlevel,,,,,,Red Hat Enterprise Linux,,,Red Hat Enterprise Linux release 8.10 (Ootpa),Red Hat Enterprise Linux release 8.10 (Ootpa),[],,,,{},,10.0.1.80,,discovered,False,,4.18.0-553.27.1.el8_10.x86_64,"[""localhost"", ""vmware-56 4d 3b 0e e1 8d 53 34-ee e7 f2 2d b4 f1 17 41"", ""564d3b0e-e18d-5334-eee7-f22db4f11741"", ""00:0c:29:f1:17:41"", ""52:54:00:e6:ae:e6""]",localhost,x86_64,4,2025-01-22 07:24:35.353746,opensuse.svg,True,VMware Virtual Platform,25,VMware-56 4d 3b 0e e1 8d 53 34-ee e7 f2 2d b4 f1 17 41,00:0c:29:f1:17:41,"VMware, Inc.",35501756416,4948,,2025-01-22 07:24:35.706633,False,,"[{""status"": true, ""protocol"": ""LIGHTWEIGHT"", ""credential_id"": """"}]",,"{'Asset Type': ['Server'], 'Scan Status': ['Scanned'], 'Windows11Compatible': []}",{},3758,8959,241996091870937089,39375,2025-01-22 07:24:35.353746,2025-01-22 07:24:37.934234,,2025-01-22 07:24:37.934234,True,,,[],,{},True,True,CVE-2024-27851,39375,8959,241996091870937089,RHSA-2024:9636: webkit2gtk3 security update (Important),RHSA-2024:9636,https://access.redhat.com/errata/RHSA-2024:9636,31551877,False,,,True,145763,2025-01-22 07:24:37.932971,2025-01-22 07:24:37.932971
localhost.localdomain,rhel,,LIGHTWEIGHT,,,True,2025-01-22 07:24:37.934234,1737612678,runlevel,,,,,,Red Hat Enterprise Linux,,,Red Hat Enterprise Linux release 8.10 (Ootpa),Red Hat Enterprise Linux release 8.10 (Ootpa),[],,,,{},,10.0.1.80,,discovered,False,,4.18.0-553.27.1.el8_10.x86_64,"[""localhost"", ""vmware-56 4d 3b 0e e1 8d 53 34-ee e7 f2 2d b4 f1 17 41"", ""564d3b0e-e18d-5334-eee7-f22db4f11741"", ""00:0c:29:f1:17:41"", ""52:54:00:e6:ae:e6""]",localhost,x86_64,4,2025-01-22 07:24:35.353746,opensuse.svg,True,VMware Virtual Platform,25,VMware-56 4d 3b 0e e1 8d 53 34-ee e7 f2 2d b4 f1 17 41,00:0c:29:f1:17:41,"VMware, Inc.",35501756416,4948,,2025-01-22 07:24:35.706633,False,,"[{""status"": true, ""protocol"": ""LIGHTWEIGHT"", ""credential_id"": """"}]",,"{'Asset Type': ['Server'], 'Scan Status': ['Scanned'], 'Windows11Compatible': []}",{},3758,8959,241996091870937089,39375,2025-01-22 07:24:35.353746,2025-01-22 07:24:37.934234,,2025-01-22 07:24:37.934234,True,,,[],,{},True,True,CVE-2024-40779,39375,8959,241996091870937089,RHSA-2024:9636: webkit2gtk3 security update (Important),RHSA-2024:9636,https://access.redhat.com/errata/RHSA-2024:9636,31563321,False,,,True,145764,2025-01-22 07:24:37.932971,2025-01-22 07:24:37.932971
localhost.localdomain,rhel,,LIGHTWEIGHT,,,True,2025-01-22 07:24:37.934234,1737612678,runlevel,,,,,,Red Hat Enterprise Linux,,,Red Hat Enterprise Linux release 8.10 (Ootpa),Red Hat Enterprise Linux release 8.10 (Ootpa),[],,,,{},,10.0.1.80,,discovered,False,,4.18.0-553.27.1.el8_10.x86_64,"[""localhost"", ""vmware-56 4d 3b 0e e1 8d 53 34-ee e7 f2 2d b4 f1 17 41"", ""564d3b0e-e18d-5334-eee7-f22db4f11741"", ""00:0c:29:f1:17:41"", ""52:54:00:e6:ae:e6""]",localhost,x86_64,4,2025-01-22 07:24:35.353746,opensuse.svg,True,VMware Virtual Platform,25,VMware-56 4d 3b 0e e1 8d 53 34-ee e7 f2 2d b4 f1 17 41,00:0c:29:f1:17:41,"VMware, Inc.",35501756416,4948,,2025-01-22 07:24:35.706633,False,,"[{""status"": true, ""protocol"": ""LIGHTWEIGHT"", ""credential_id"": """"}]",,"{'Asset Type': ['Server'], 'Scan Status': ['Scanned'], 'Windows11Compatible': []}",{},3758,8959,241996091870937089,39375,2025-01-22 07:24:35.353746,2025-01-22 07:24:37.934234,,2025-01-22 07:24:37.934234,True,,,[],,{},True,True,CVE-2024-40780,39375,8959,241996091870937089,RHSA-2024:9636: webkit2gtk3 security update (Important),RHSA-2024:9636,https://access.redhat.com/errata/RHSA-2024:9636,31563322,False,,,True,145765,2025-01-22 07:24:37.932971,2025-01-22 07:24:37.932971
localhost.localdomain,rhel,,LIGHTWEIGHT,,,True,2025-01-22 07:24:37.934234,1737612678,runlevel,,,,,,Red Hat Enterprise Linux,,,Red Hat Enterprise Linux release 8.10 (Ootpa),Red Hat Enterprise Linux release 8.10 (Ootpa),[],,,,{},,10.0.1.80,,discovered,False,,4.18.0-553.27.1.el8_10.x86_64,"[""localhost"", ""vmware-56 4d 3b 0e e1 8d 53 34-ee e7 f2 2d b4 f1 17 41"", ""564d3b0e-e18d-5334-eee7-f22db4f11741"", ""00:0c:29:f1:17:41"", ""52:54:00:e6:ae:e6""]",localhost,x86_64,4,2025-01-22 07:24:35.353746,opensuse.svg,True,VMware Virtual Platform,25,VMware-56 4d 3b 0e e1 8d 53 34-ee e7 f2 2d b4 f1 17 41,00:0c:29:f1:17:41,"VMware, Inc.",35501756416,4948,,2025-01-22 07:24:35.706633,False,,"[{""status"": true, ""protocol"": ""LIGHTWEIGHT"", ""credential_id"": """"}]",,"{'Asset Type': ['Server'], 'Scan Status': ['Scanned'], 'Windows11Compatible': []}",{},3758,8959,241996091870937089,39375,2025-01-22 07:24:35.353746,2025-01-22 07:24:37.934234,,2025-01-22 07:24:37.934234,True,,,[],,{},True,True,CVE-2024-40782,39375,8959,241996091870937089,RHSA-2024:9636: webkit2gtk3 security update (Important),RHSA-2024:9636,https://access.redhat.com/errata/RHSA-2024:9636,28877882,False,,,True,145766,2025-01-22 07:24:37.932971,2025-01-22 07:24:37.932971
localhost.localdomain,rhel,,LIGHTWEIGHT,,,True,2025-01-22 07:24:37.934234,1737612678,runlevel,,,,,,Red Hat Enterprise Linux,,,Red Hat Enterprise Linux release 8.10 (Ootpa),Red Hat Enterprise Linux release 8.10 (Ootpa),[],,,,{},,10.0.1.80,,discovered,False,,4.18.0-553.27.1.el8_10.x86_64,"[""localhost"", ""vmware-56 4d 3b 0e e1 8d 53 34-ee e7 f2 2d b4 f1 17 41"", ""564d3b0e-e18d-5334-eee7-f22db4f11741"", ""00:0c:29:f1:17:41"", ""52:54:00:e6:ae:e6""]",localhost,x86_64,4,2025-01-22 07:24:35.353746,opensuse.svg,True,VMware Virtual Platform,25,VMware-56 4d 3b 0e e1 8d 53 34-ee e7 f2 2d b4 f1 17 41,00:0c:29:f1:17:41,"VMware, Inc.",35501756416,4948,,2025-01-22 07:24:35.706633,False,,"[{""status"": true, ""protocol"": ""LIGHTWEIGHT"", ""credential_id"": """"}]",,"{'Asset Type': ['Server'], 'Scan Status': ['Scanned'], 'Windows11Compatible': []}",{},3758,8959,241996091870937089,39375,2025-01-22 07:24:35.353746,2025-01-22 07:24:37.934234,,2025-01-22 07:24:37.934234,True,,,[],,{},True,True,CVE-2024-40789,39375,8959,241996091870937089,RHSA-2024:9636: webkit2gtk3 security update (Important),RHSA-2024:9636,https://access.redhat.com/errata/RHSA-2024:9636,31563330,False,,,True,145767,2025-01-22 07:24:37.932971,2025-01-22 07:24:37.932971
localhost.localdomain,rhel,,LIGHTWEIGHT,,,True,2025-01-22 07:24:37.934234,1737612678,runlevel,,,,,,Red Hat Enterprise Linux,,,Red Hat Enterprise Linux release 8.10 (Ootpa),Red Hat Enterprise Linux release 8.10 (Ootpa),[],,,,{},,10.0.1.80,,discovered,False,,4.18.0-553.27.1.el8_10.x86_64,"[""localhost"", ""vmware-56 4d 3b 0e e1 8d 53 34-ee e7 f2 2d b4 f1 17 41"", ""564d3b0e-e18d-5334-eee7-f22db4f11741"", ""00:0c:29:f1:17:41"", ""52:54:00:e6:ae:e6""]",localhost,x86_64,4,2025-01-22 07:24:35.353746,opensuse.svg,True,VMware Virtual Platform,25,VMware-56 4d 3b 0e e1 8d 53 34-ee e7 f2 2d b4 f1 17 41,00:0c:29:f1:17:41,"VMware, Inc.",35501756416,4948,,2025-01-22 07:24:35.706633,False,,"[{""status"": true, ""protocol"": ""LIGHTWEIGHT"", ""credential_id"": """"}]",,"{'Asset Type': ['Server'], 'Scan Status': ['Scanned'], 'Windows11Compatible': []}",{},3758,8959,241996091870937089,39375,2025-01-22 07:24:35.353746,2025-01-22 07:24:37.934234,,2025-01-22 07:24:37.934234,True,,,[],,{},True,True,CVE-2024-40866,39375,8959,241996091870937089,RHSA-2024:9636: webkit2gtk3 security update (Important),RHSA-2024:9636,https://access.redhat.com/errata/RHSA-2024:9636,22702129,False,,,True,145768,2025-01-22 07:24:37.932971,2025-01-22 07:24:37.932971
localhost.localdomain,rhel,,LIGHTWEIGHT,,,True,2025-01-22 07:24:37.934234,1737612678,runlevel,,,,,,Red Hat Enterprise Linux,,,Red Hat Enterprise Linux release 8.10 (Ootpa),Red Hat Enterprise Linux release 8.10 (Ootpa),[],,,,{},,10.0.1.80,,discovered,False,,4.18.0-553.27.1.el8_10.x86_64,"[""localhost"", ""vmware-56 4d 3b 0e e1 8d 53 34-ee e7 f2 2d b4 f1 17 41"", ""564d3b0e-e18d-5334-eee7-f22db4f11741"", ""00:0c:29:f1:17:41"", ""52:54:00:e6:ae:e6""]",localhost,x86_64,4,2025-01-22 07:24:35.353746,opensuse.svg,True,VMware Virtual Platform,25,VMware-56 4d 3b 0e e1 8d 53 34-ee e7 f2 2d b4 f1 17 41,00:0c:29:f1:17:41,"VMware, Inc.",35501756416,4948,,2025-01-22 07:24:35.706633,False,,"[{""status"": true, ""protocol"": ""LIGHTWEIGHT"", ""credential_id"": """"}]",,"{'Asset Type': ['Server'], 'Scan Status': ['Scanned'], 'Windows11Compatible': []}",{},3758,8959,241996091870937089,39375,2025-01-22 07:24:35.353746,2025-01-22 07:24:37.934234,,2025-01-22 07:24:37.934234,True,,,[],,{},True,True,CVE-2024-44185,39375,8959,241996091870937089,RHSA-2024:9636: webkit2gtk3 security update (Important),RHSA-2024:9636,https://access.redhat.com/errata/RHSA-2024:9636,31593037,False,,,True,145769,2025-01-22 07:24:37.932971,2025-01-22 07:24:37.932971
localhost.localdomain,rhel,,LIGHTWEIGHT,,,True,2025-01-22 07:24:37.934234,1737612678,runlevel,,,,,,Red Hat Enterprise Linux,,,Red Hat Enterprise Linux release 8.10 (Ootpa),Red Hat Enterprise Linux release 8.10 (Ootpa),[],,,,{},,10.0.1.80,,discovered,False,,4.18.0-553.27.1.el8_10.x86_64,"[""localhost"", ""vmware-56 4d 3b 0e e1 8d 53 34-ee e7 f2 2d b4 f1 17 41"", ""564d3b0e-e18d-5334-eee7-f22db4f11741"", ""00:0c:29:f1:17:41"", ""52:54:00:e6:ae:e6""]",localhost,x86_64,4,2025-01-22 07:24:35.353746,opensuse.svg,True,VMware Virtual Platform,25,VMware-56 4d 3b 0e e1 8d 53 34-ee e7 f2 2d b4 f1 17 41,00:0c:29:f1:17:41,"VMware, Inc.",35501756416,4948,,2025-01-22 07:24:35.706633,False,,"[{""status"": true, ""protocol"": ""LIGHTWEIGHT"", ""credential_id"": """"}]",,"{'Asset Type': ['Server'], 'Scan Status': ['Scanned'], 'Windows11Compatible': []}",{},3758,8959,241996091870937089,39375,2025-01-22 07:24:35.353746,2025-01-22 07:24:37.934234,,2025-01-22 07:24:37.934234,True,,,[],,{},True,True,CVE-2024-44187,39375,8959,241996091870937089,RHSA-2024:9636: webkit2gtk3 security update (Important),RHSA-2024:9636,https://access.redhat.com/errata/RHSA-2024:9636,31578846,False,,,True,145770,2025-01-22 07:24:37.932971,2025-01-22 07:24:37.932971
localhost.localdomain,rhel,,LIGHTWEIGHT,,,True,2025-01-22 07:24:37.934234,1737612678,runlevel,,,,,,Red Hat Enterprise Linux,,,Red Hat Enterprise Linux release 8.10 (Ootpa),Red Hat Enterprise Linux release 8.10 (Ootpa),[],,,,{},,10.0.1.80,,discovered,False,,4.18.0-553.27.1.el8_10.x86_64,"[""localhost"", ""vmware-56 4d 3b 0e e1 8d 53 34-ee e7 f2 2d b4 f1 17 41"", ""564d3b0e-e18d-5334-eee7-f22db4f11741"", ""00:0c:29:f1:17:41"", ""52:54:00:e6:ae:e6""]",localhost,x86_64,4,2025-01-22 07:24:35.353746,opensuse.svg,True,VMware Virtual Platform,25,VMware-56 4d 3b 0e e1 8d 53 34-ee e7 f2 2d b4 f1 17 41,00:0c:29:f1:17:41,"VMware, Inc.",35501756416,4948,,2025-01-22 07:24:35.706633,False,,"[{""status"": true, ""protocol"": ""LIGHTWEIGHT"", ""credential_id"": """"}]",,"{'Asset Type': ['Server'], 'Scan Status': ['Scanned'], 'Windows11Compatible': []}",{},3758,8959,241996091870937089,39375,2025-01-22 07:24:35.353746,2025-01-22 07:24:37.934234,,2025-01-22 07:24:37.934234,True,,,[],,{},True,True,CVE-2024-44244,39375,8959,241996091870937089,RHSA-2024:9636: webkit2gtk3 security update (Important),RHSA-2024:9636,https://access.redhat.com/errata/RHSA-2024:9636,28878058,False,,,True,145771,2025-01-22 07:24:37.932971,2025-01-22 07:24:37.932971
localhost.localdomain,rhel,,LIGHTWEIGHT,,,True,2025-01-22 07:24:37.934234,1737612678,runlevel,,,,,,Red Hat Enterprise Linux,,,Red Hat Enterprise Linux release 8.10 (Ootpa),Red Hat Enterprise Linux release 8.10 (Ootpa),[],,,,{},,10.0.1.80,,discovered,False,,4.18.0-553.27.1.el8_10.x86_64,"[""localhost"", ""vmware-56 4d 3b 0e e1 8d 53 34-ee e7 f2 2d b4 f1 17 41"", ""564d3b0e-e18d-5334-eee7-f22db4f11741"", ""00:0c:29:f1:17:41"", ""52:54:00:e6:ae:e6""]",localhost,x86_64,4,2025-01-22 07:24:35.353746,opensuse.svg,True,VMware Virtual Platform,25,VMware-56 4d 3b 0e e1 8d 53 34-ee e7 f2 2d b4 f1 17 41,00:0c:29:f1:17:41,"VMware, Inc.",35501756416,4948,,2025-01-22 07:24:35.706633,False,,"[{""status"": true, ""protocol"": ""LIGHTWEIGHT"", ""credential_id"": """"}]",,"{'Asset Type': ['Server'], 'Scan Status': ['Scanned'], 'Windows11Compatible': []}",{},3758,8959,241996091870937089,39375,2025-01-22 07:24:35.353746,2025-01-22 07:24:37.934234,,2025-01-22 07:24:37.934234,True,,,[],,{},True,True,CVE-2024-44296,39375,8959,241996091870937089,RHSA-2024:9636: webkit2gtk3 security update (Important),RHSA-2024:9636,https://access.redhat.com/errata/RHSA-2024:9636,26161588,False,,,True,145772,2025-01-22 07:24:37.932971,2025-01-22 07:24:37.932971
localhost.localdomain,rhel,,LIGHTWEIGHT,,,True,2025-01-22 07:24:37.934234,1737612678,runlevel,,,,,,Red Hat Enterprise Linux,,,Red Hat Enterprise Linux release 8.10 (Ootpa),Red Hat Enterprise Linux release 8.10 (Ootpa),[],,,,{},,10.0.1.80,,discovered,False,,4.18.0-553.27.1.el8_10.x86_64,"[""localhost"", ""vmware-56 4d 3b 0e e1 8d 53 34-ee e7 f2 2d b4 f1 17 41"", ""564d3b0e-e18d-5334-eee7-f22db4f11741"", ""00:0c:29:f1:17:41"", ""52:54:00:e6:ae:e6""]",localhost,x86_64,4,2025-01-22 07:24:35.353746,opensuse.svg,True,VMware Virtual Platform,25,VMware-56 4d 3b 0e e1 8d 53 34-ee e7 f2 2d b4 f1 17 41,00:0c:29:f1:17:41,"VMware, Inc.",35501756416,4948,,2025-01-22 07:24:35.706633,False,,"[{""status"": true, ""protocol"": ""LIGHTWEIGHT"", ""credential_id"": """"}]",,"{'Asset Type': ['Server'], 'Scan Status': ['Scanned'], 'Windows11Compatible': []}",{},3758,8959,241996091870937089,39375,2025-01-22 07:24:35.353746,2025-01-22 07:24:37.934234,,2025-01-22 07:24:37.934234,True,,,[],,{},True,True,CVE-2024-4558,39375,8959,241996091870937089,RHSA-2024:9636: webkit2gtk3 security update (Important),RHSA-2024:9636,https://access.redhat.com/errata/RHSA-2024:9636,31677025,False,,,True,145773,2025-01-22 07:24:37.932971,2025-01-22 07:24:37.932971
localhost.localdomain,rhel,,LIGHTWEIGHT,,,True,2025-01-22 07:24:37.934234,1737612678,runlevel,,,,,,Red Hat Enterprise Linux,,,Red Hat Enterprise Linux release 8.10 (Ootpa),Red Hat Enterprise Linux release 8.10 (Ootpa),[],,,,{},,10.0.1.80,,discovered,False,,4.18.0-553.27.1.el8_10.x86_64,"[""localhost"", ""vmware-56 4d 3b 0e e1 8d 53 34-ee e7 f2 2d b4 f1 17 41"", ""564d3b0e-e18d-5334-eee7-f22db4f11741"", ""00:0c:29:f1:17:41"", ""52:54:00:e6:ae:e6""]",localhost,x86_64,4,2025-01-22 07:24:35.353746,opensuse.svg,True,VMware Virtual Platform,25,VMware-56 4d 3b 0e e1 8d 53 34-ee e7 f2 2d b4 f1 17 41,00:0c:29:f1:17:41,"VMware, Inc.",35501756416,4948,,2025-01-22 07:24:35.706633,False,,"[{""status"": true, ""protocol"": ""LIGHTWEIGHT"", ""credential_id"": """"}]",,"{'Asset Type': ['Server'], 'Scan Status': ['Scanned'], 'Windows11Compatible': []}",{},3758,8959,241996091870937089,39375,2025-01-22 07:24:35.353746,2025-01-22 07:24:37.934234,,2025-01-22 07:24:37.934234,True,,,[],,{},True,True,CVE-2024-54534,39375,8959,241996091870937089,RHSA-2024:9636: webkit2gtk3 security update (Important),RHSA-2024:9636,https://access.redhat.com/errata/RHSA-2024:9636,28884468,False,,,True,145774,2025-01-22 07:24:37.932971,2025-01-22 07:24:37.932971
localhost.localdomain,rhel,,LIGHTWEIGHT,,,True,2025-01-22 07:24:37.934234,1737612678,runlevel,,,,,,Red Hat Enterprise Linux,,,Red Hat Enterprise Linux release 8.10 (Ootpa),Red Hat Enterprise Linux release 8.10 (Ootpa),[],,,,{},,10.0.1.80,,discovered,False,,4.18.0-553.27.1.el8_10.x86_64,"[""localhost"", ""vmware-56 4d 3b 0e e1 8d 53 34-ee e7 f2 2d b4 f1 17 41"", ""564d3b0e-e18d-5334-eee7-f22db4f11741"", ""00:0c:29:f1:17:41"", ""52:54:00:e6:ae:e6""]",localhost,x86_64,4,2025-01-22 07:24:35.353746,opensuse.svg,True,VMware Virtual Platform,25,VMware-56 4d 3b 0e e1 8d 53 34-ee e7 f2 2d b4 f1 17 41,00:0c:29:f1:17:41,"VMware, Inc.",35501756416,4948,,2025-01-22 07:24:35.706633,False,,"[{""status"": true, ""protocol"": ""LIGHTWEIGHT"", ""credential_id"": """"}]",,"{'Asset Type': ['Server'], 'Scan Status': ['Scanned'], 'Windows11Compatible': []}",{},3758,8959,241996091870937089,39375,2025-01-22 07:24:35.353746,2025-01-22 07:24:37.934234,,2025-01-22 07:24:37.934234,True,,,[],,{},True,True,CVE-2024-52530,39375,8959,241996091870937089,RHSA-2024:9573: libsoup security update (Important),RHSA-2024:9573,https://access.redhat.com/errata/RHSA-2024:9573,31433942,False,,,True,145775,2025-01-22 07:24:37.932971,2025-01-22 07:24:37.932971
localhost.localdomain,rhel,,LIGHTWEIGHT,,,True,2025-01-22 07:24:37.934234,1737612678,runlevel,,,,,,Red Hat Enterprise Linux,,,Red Hat Enterprise Linux release 8.10 (Ootpa),Red Hat Enterprise Linux release 8.10 (Ootpa),[],,,,{},,10.0.1.80,,discovered,False,,4.18.0-553.27.1.el8_10.x86_64,"[""localhost"", ""vmware-56 4d 3b 0e e1 8d 53 34-ee e7 f2 2d b4 f1 17 41"", ""564d3b0e-e18d-5334-eee7-f22db4f11741"", ""00:0c:29:f1:17:41"", ""52:54:00:e6:ae:e6""]",localhost,x86_64,4,2025-01-22 07:24:35.353746,opensuse.svg,True,VMware Virtual Platform,25,VMware-56 4d 3b 0e e1 8d 53 34-ee e7 f2 2d b4 f1 17 41,00:0c:29:f1:17:41,"VMware, Inc.",35501756416,4948,,2025-01-22 07:24:35.706633,False,,"[{""status"": true, ""protocol"": ""LIGHTWEIGHT"", ""credential_id"": """"}]",,"{'Asset Type': ['Server'], 'Scan Status': ['Scanned'], 'Windows11Compatible': []}",{},3758,8959,241996091870937089,39375,2025-01-22 07:24:35.353746,2025-01-22 07:24:37.934234,,2025-01-22 07:24:37.934234,True,,,[],,{},True,True,CVE-2024-52532,39375,8959,241996091870937089,RHSA-2024:9573: libsoup security update (Important),RHSA-2024:9573,https://access.redhat.com/errata/RHSA-2024:9573,31595561,False,,,True,145776,2025-01-22 07:24:37.932971,2025-01-22 07:24:37.932971
localhost.localdomain,rhel,,LIGHTWEIGHT,,,True,2025-01-22 07:24:37.934234,1737612678,runlevel,,,,,,Red Hat Enterprise Linux,,,Red Hat Enterprise Linux release 8.10 (Ootpa),Red Hat Enterprise Linux release 8.10 (Ootpa),[],,,,{},,10.0.1.80,,discovered,False,,4.18.0-553.27.1.el8_10.x86_64,"[""localhost"", ""vmware-56 4d 3b 0e e1 8d 53 34-ee e7 f2 2d b4 f1 17 41"", ""564d3b0e-e18d-5334-eee7-f22db4f11741"", ""00:0c:29:f1:17:41"", ""52:54:00:e6:ae:e6""]",localhost,x86_64,4,2025-01-22 07:24:35.353746,opensuse.svg,True,VMware Virtual Platform,25,VMware-56 4d 3b 0e e1 8d 53 34-ee e7 f2 2d b4 f1 17 41,00:0c:29:f1:17:41,"VMware, Inc.",35501756416,4948,,2025-01-22 07:24:35.706633,False,,"[{""status"": true, ""protocol"": ""LIGHTWEIGHT"", ""credential_id"": """"}]",,"{'Asset Type': ['Server'], 'Scan Status': ['Scanned'], 'Windows11Compatible': []}",{},3758,8959,241996091870937089,39375,2025-01-22 07:24:35.353746,2025-01-22 07:24:37.934234,,2025-01-22 07:24:37.934234,True,,,[],,{},True,True,CVE-2024-9632,39375,8959,241996091870937089,RHSA-2024:9540: tigervnc security update (Important),RHSA-2024:9540,https://access.redhat.com/errata/RHSA-2024:9540,31593894,False,,,True,145777,2025-01-22 07:24:37.932971,2025-01-22 07:24:37.932971
localhost.localdomain,rhel,,LIGHTWEIGHT,,,True,2025-01-22 07:24:37.934234,1737612678,runlevel,,,,,,Red Hat Enterprise Linux,,,Red Hat Enterprise Linux release 8.10 (Ootpa),Red Hat Enterprise Linux release 8.10 (Ootpa),[],,,,{},,10.0.1.80,,discovered,False,,4.18.0-553.27.1.el8_10.x86_64,"[""localhost"", ""vmware-56 4d 3b 0e e1 8d 53 34-ee e7 f2 2d b4 f1 17 41"", ""564d3b0e-e18d-5334-eee7-f22db4f11741"", ""00:0c:29:f1:17:41"", ""52:54:00:e6:ae:e6""]",localhost,x86_64,4,2025-01-22 07:24:35.353746,opensuse.svg,True,VMware Virtual Platform,25,VMware-56 4d 3b 0e e1 8d 53 34-ee e7 f2 2d b4 f1 17 41,00:0c:29:f1:17:41,"VMware, Inc.",35501756416,4948,,2025-01-22 07:24:35.706633,False,,"[{""status"": true, ""protocol"": ""LIGHTWEIGHT"", ""credential_id"": """"}]",,"{'Asset Type': ['Server'], 'Scan Status': ['Scanned'], 'Windows11Compatible': []}",{},3758,8959,241996091870937089,39375,2025-01-22 07:24:35.353746,2025-01-22 07:24:37.934234,,2025-01-22 07:24:37.934234,True,,,[],,{},True,True,CVE-2024-50602,39375,8959,241996091870937089,RHSA-2024:9502: expat security update (Moderate),RHSA-2024:9502,https://access.redhat.com/errata/RHSA-2024:9502,26164373,False,,,True,145778,2025-01-22 07:24:37.932971,2025-01-22 07:24:37.932971
localhost.localdomain,rhel,,LIGHTWEIGHT,,,True,2025-01-22 07:24:37.934234,1737612678,runlevel,,,,,,Red Hat Enterprise Linux,,,Red Hat Enterprise Linux release 8.10 (Ootpa),Red Hat Enterprise Linux release 8.10 (Ootpa),[],,,,{},,10.0.1.80,,discovered,False,,4.18.0-553.27.1.el8_10.x86_64,"[""localhost"", ""vmware-56 4d 3b 0e e1 8d 53 34-ee e7 f2 2d b4 f1 17 41"", ""564d3b0e-e18d-5334-eee7-f22db4f11741"", ""00:0c:29:f1:17:41"", ""52:54:00:e6:ae:e6""]",localhost,x86_64,4,2025-01-22 07:24:35.353746,opensuse.svg,True,VMware Virtual Platform,25,VMware-56 4d 3b 0e e1 8d 53 34-ee e7 f2 2d b4 f1 17 41,00:0c:29:f1:17:41,"VMware, Inc.",35501756416,4948,,2025-01-22 07:24:35.706633,False,,"[{""status"": true, ""protocol"": ""LIGHTWEIGHT"", ""credential_id"": """"}]",,"{'Asset Type': ['Server'], 'Scan Status': ['Scanned'], 'Windows11Compatible': []}",{},3758,8959,241996091870937089,39375,2025-01-22 07:24:35.353746,2025-01-22 07:24:37.934234,,2025-01-22 07:24:37.934234,True,,,[],,{},True,True,CVE-2024-4453,39375,8959,241996091870937089,RHSA-2024:9056: gstreamer1-plugins-base security update (Moderate),RHSA-2024:9056,https://access.redhat.com/errata/RHSA-2024:9056,31548416,False,,,True,145779,2025-01-22 07:24:37.932971,2025-01-22 07:24:37.932971
